6.593, 0.0, 0.0, 257.0, 4.23, 6.1, -102.59
6.616, -1.0, -1.0, 257.0, 4.23, 6.09, -103.16
6.633, -1.0, 0.0, 257.0, 4.2, 6.09, -103.72
6.653, 0.0, 0.0, 257.0, 4.2, 6.09, -104.26
6.673, -1.0, 0.0, 257.0, 4.2, 6.07, -104.79
6.693, 0.0, -1.0, 256.0, 4.2, 6.08, -105.31
6.713, -1.0, 1.0, 257.0, 4.17, 6.05, -105.82
6.735, 0.0, 0.0, 257.0, 4.2, 6.06, -106.31
6.753, 0.0, 0.0, 256.0, 4.2, 6.04, -106.79
6.773, -1.0, 0.0, 257.0, 4.19, 6.02, -107.25
6.793, 0.0, 0.0, 256.0, 4.19, 6.03, -107.7
6.813, -1.0, 0.0, 256.0, 4.18, 6.01, -108.15
6.833, 0.0, 0.0, 256.0, 4.18, 6.01, -108.58
6.855, -1.0, 0.0, 257.0, 4.17, 5.99, -109.0
6.874, 0.0, -1.0, 256.0, 4.17, 6.0, -109.41
6.893, -1.0, 0.0, 257.0, 4.14, 5.98, -109.82
6.914, -1.0, 0.0, 257.0, 4.14, 5.99, -110.22
6.933, 0.0, 0.0, 257.0, 4.14, 5.99, -110.6
6.953, -1.0, 0.0, 256.0, 4.14, 5.97, -110.98
6.975, -1.0, 0.0, 256.0, 4.13, 5.98, -111.35
6.993, -1.0, 0.0, 257.0, 4.13, 5.98, -111.72
7.013, -1.0, 1.0, 256.0, 4.13, 5.98, -112.08
7.033, -1.0, 0.0, 257.0, 4.15, 5.98, -112.43
7.053, -1.0, 1.0, 256.0, 4.15, 5.98, -112.77
7.073, -1.0, 1.0, 256.0, 4.16, 5.98, -113.11
7.095, 0.0, 0.0, 257.0, 4.18, 5.98, -113.43
7.113, 0.0, 1.0, 256.0, 4.17, 5.96, -113.75
7.133, 0.0, 0.0, 257.0, 4.18, 5.94, -114.06
7.153, -1.0, 0.0, 256.0, 4.17, 5.92, -114.36
7.173, 0.0, -1.0, 257.0, 4.16, 5.93, -114.66
7.193, -1.0, 1.0, 257.0, 4.13, 5.91, -114.95
7.216, 0.0, 0.0, 256.0, 4.15, 5.91, -115.23
7.233, -1.0, 0.0, 257.0, 4.14, 5.89, -115.49
